SEXO,IDADE,RACA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,RENDA_FAMILIAR,BOLSA_ESTUDANTIL,INTERCAMBIO,TRABALHO_DURANTE_GRAD,COTAS,PERMANENCIA_PROLONGADA
M,22.0,B,B,C,A,D,A,A,E,0
M,19.0,A,D,E,F,A,A,A,A,0
M,29.0,A,B,E,B,A,A,B,A,1
M,18.0,D,E,E,E,A,E,A,A,0
M,19.0,B,D,D,B,C,A,A,B,0
M,18.0,A,E,E,B,A,A,A,A,0
F,20.0,A,F,E,E,A,A,A,D,0
M,22.0,A,D,D,C,A,A,A,A,0
M,21.0,D,B,F,A,D,A,A,A,1
M,18.0,D,E,E,F,A,A,C,D,0
M,26.0,C,B,D,B,C,A,A,A,1
M,17.0,A,E,E,E,A,A,A,A,0
M,18.0,A,C,C,B,A,A,A,A,0
M,28.0,A,E,D,E,C,A,E,A,0
F,20.0,D,D,C,A,C,A,E,A,1
M,26.0,F,D,D,B,A,A,C,A,0
M,20.0,C,E,E,G,A,A,E,A,1
M,18.0,A,F,E,E,A,A,B,A,1
M,19.0,A,D,F,E,A,A,A,A,0
M,30.0,F,E,E,A,D,A,B,A,1
M,20.0,D,D,E,B,C,A,C,A,0
M,19.0,D,E,D,E,A,A,A,B,0
M,18.0,B,F,E,G,A,A,E,A,0
M,19.0,D,B,F,D,D,A,A,A,1
M,19.0,A,C,D,B,C,A,A,A,1
M,19.0,D,D,D,D,A,A,C,A,1
M,24.0,A,E,E,C,A,A,B,A,0
M,18.0,D,E,E,B,A,A,A,A,0
M,19.0,A,F,F,E,A,B,C,A,1
F,21.0,A,E,C,B,C,A,A,A,0
M,18.0,A,C,D,B,B,A,E,C,1
M,19.0,B,F,F,B,A,B,D,A,1
F,18.0,A,D,E,E,A,A,C,A,0
M,24.0,A,E,B,D,A,A,A,A,0
M,19.0,F,D,E,C,A,A,A,A,0
M,22.0,A,D,D,C,A,A,A,F,0
M,19.0,D,E,E,D,A,A,A,A,0
M,19.0,D,F,E,F,A,A,A,D,0
M,19.0,D,D,D,B,C,A,D,D,1
M,19.0,D,D,C,C,A,A,A,B,0
M,18.0,A,D,F,B,A,A,E,A,1
M,20.0,B,D,D,E,A,A,E,E,1
M,20.0,A,D,C,A,C,A,A,A,1
M,20.0,A,E,D,F,A,A,A,A,1
M,18.0,B,E,F,C,A,A,A,A,0
M,24.0,D,A,B,A,A,A,A,A,0
F,22.0,A,F,F,B,F,F,E,A,0
F,20.0,A,E,D,F,A,A,A,A,1
M,19.0,D,E,E,C,A,A,A,A,0
F,19.0,A,D,D,E,A,A,C,D,0
M,18.0,A,D,D,C,A,A,B,A,0
M,18.0,D,A,C,C,A,A,A,A,0
M,20.0,C,D,D,E,A,A,B,A,0
M,20.0,F,D,E,A,A,A,C,A,0
F,29.0,B,E,D,A,C,A,E,F,0
M,19.0,B,A,B,B,A,A,A,B,0
M,20.0,A,B,C,B,A,A,A,D,0
M,19.0,A,E,E,F,A,A,E,A,0
M,20.0,A,E,E,C,A,A,C,A,1
F,18.0,B,D,D,A,A,A,A,A,0
M,19.0,A,D,D,A,E,A,D,A,0
M,18.0,A,D,F,D,A,A,B,A,1
M,23.0,A,E,E,A,A,A,A,A,0
M,18.0,C,C,E,C,A,A,A,E,0
F,18.0,D,E,D,C,A,A,A,E,0
M,19.0,A,E,D,B,A,A,A,A,0
M,21.0,A,F,F,D,A,A,A,A,0
M,19.0,A,F,F,F,A,A,A,D,0
M,23.0,D,D,D,B,A,A,A,A,0
M,18.0,A,B,E,B,A,A,A,A,0
M,18.0,A,F,D,E,A,A,E,A,0
M,24.0,D,B,C,B,E,A,E,E,0
M,19.0,A,E,E,F,A,A,A,A,0
M,18.0,A,E,F,E,A,A,A,A,0
M,19.0,D,C,E,C,A,A,A,A,0
M,20.0,D,D,E,B,A,A,E,D,1
M,19.0,A,D,C,C,A,A,A,A,1
F,18.0,A,D,D,E,C,A,E,A,0
F,19.0,A,D,E,B,C,A,A,E,1
M,20.0,A,B,F,C,B,A,D,D,0
F,19.0,B,E,D,A,B,A,A,B,1
M,19.0,A,E,D,E,A,A,A,A,0
M,20.0,A,D,D,B,F,A,E,C,0
M,19.0,A,E,E,E,A,A,C,A,0
M,18.0,A,B,F,E,D,B,E,A,1
M,18.0,A,D,D,D,D,A,A,A,0
M,27.0,A,B,B,C,A,A,E,D,1
M,20.0,A,D,D,E,C,A,A,D,1
M,23.0,A,E,E,F,A,B,B,A,0
M,19.0,A,D,B,A,F,A,A,E,0
M,18.0,A,F,E,F,A,A,A,A,1
M,19.0,A,E,F,F,A,A,A,A,1
M,18.0,A,E,F,D,C,A,A,A,1
M,21.0,A,D,D,D,A,A,D,D,1
F,18.0,C,D,C,B,B,A,A,A,1
M,19.0,A,B,F,D,A,A,C,A,0
M,24.0,D,E,D,A,E,A,A,E,1
F,28.0,A,E,D,B,E,A,E,D,1
M,19.0,A,E,D,D,A,A,E,C,0
M,29.0,A,D,C,C,C,A,A,A,0
M,18.0,A,D,D,E,C,A,A,D,1
M,41.0,A,D,D,B,A,A,D,A,1
M,22.0,A,E,D,F,A,A,E,A,1
F,18.0,A,D,D,B,A,A,A,A,1
M,21.0,A,F,F,D,A,A,A,A,0
M,20.0,B,C,D,E,A,A,A,A,0
M,20.0,D,D,F,F,A,A,E,A,1
M,20.0,A,C,D,D,A,A,E,A,1
M,23.0,D,F,D,B,C,A,D,A,0
M,18.0,A,F,F,F,A,A,A,A,1
M,21.0,A,D,D,E,A,A,D,A,0
M,21.0,D,C,C,C,C,A,D,A,0
M,20.0,D,E,E,C,E,A,A,E,0
M,19.0,A,E,F,F,A,B,D,A,1
M,20.0,A,B,B,B,A,A,A,A,1
F,20.0,D,D,E,D,C,A,A,C,1
M,19.0,B,E,F,D,A,A,A,B,1
M,21.0,D,B,D,C,A,A,A,A,1
M,22.0,D,F,F,F,A,A,A,A,0
M,18.0,A,E,D,E,A,A,E,A,1
M,17.0,A,D,E,F,A,A,E,A,0
M,18.0,D,D,F,B,F,A,D,A,0
M,24.0,D,C,D,E,A,A,D,A,0
M,19.0,A,D,E,E,A,A,E,A,0
M,22.0,A,D,D,E,A,A,E,A,0
M,20.0,A,D,B,C,A,A,A,A,1
M,20.0,A,D,D,B,A,A,E,A,0
M,22.0,A,F,E,G,A,F,E,A,0
M,18.0,A,D,D,C,A,A,E,F,1
M,18.0,A,D,E,C,A,A,A,A,1
M,18.0,A,D,E,C,A,A,D,A,0
M,22.0,D,E,D,B,A,A,D,A,0
M,18.0,D,C,D,A,A,A,A,A,1
F,17.0,A,F,E,D,A,A,E,A,0
F,19.0,D,E,E,C,A,A,A,A,0
M,20.0,D,E,E,E,A,A,E,A,0
M,18.0,A,E,E,F,A,A,E,A,0
M,20.0,F,E,D,B,A,A,D,A,0
M,17.0,A,E,D,D,A,A,A,A,0
F,21.0,A,D,C,B,A,A,D,A,0
M,20.0,F,A,E,B,A,A,A,A,1
M,19.0,D,B,D,C,A,A,A,A,1
M,18.0,A,D,D,D,A,A,D,A,0
M,17.0,A,E,F,F,A,F,A,A,0
F,23.0,A,D,E,B,A,A,E,A,0
F,19.0,D,D,B,C,A,A,E,A,1
M,20.0,B,C,D,B,A,A,D,E,1
M,18.0,D,C,E,E,A,A,D,A,1
F,19.0,D,D,B,C,A,A,E,D,1
M,30.0,B,B,B,B,A,A,E,E,1
M,20.0,D,F,E,C,A,A,E,D,1
M,18.0,A,C,F,E,A,A,E,A,1
M,19.0,D,B,B,A,A,A,D,B,0
M,19.0,A,D,D,D,A,B,E,A,1
M,35.0,D,D,C,D,A,A,D,A,0
M,20.0,A,D,E,B,A,A,D,A,0
F,20.0,D,B,B,A,A,A,E,D,1
F,18.0,B,C,E,A,F,A,A,E,0
M,28.0,D,B,B,B,E,A,B,E,0
M,18.0,D,B,D,B,D,A,D,A,1
M,18.0,D,B,D,A,E,A,A,D,0
M,21.0,D,E,E,E,A,A,A,E,1
M,20.0,D,B,F,E,A,A,E,D,0
M,33.0,D,D,D,B,A,A,A,A,0
F,19.0,D,C,E,B,A,A,B,A,0
M,26.0,A,A,B,B,E,A,E,D,0
M,42.0,D,B,B,E,A,A,E,A,0
M,19.0,D,B,D,B,E,A,D,A,0
F,18.0,B,D,D,B,A,A,A,A,0
F,20.0,A,A,F,B,A,A,A,A,0
M,19.0,D,B,B,B,E,A,E,D,1
M,27.0,D,D,F,C,A,A,E,D,1
M,22.0,A,F,E,F,A,A,A,D,0
M,19.0,D,B,D,B,E,A,A,A,1
F,21.0,D,C,B,C,A,A,A,C,1
M,22.0,B,B,E,A,E,A,A,B,0
M,36.0,D,B,E,B,A,A,D,D,0
M,19.0,A,A,A,C,A,A,A,A,1
M,20.0,B,E,E,C,A,A,E,D,0
M,19.0,A,C,E,C,A,A,A,A,0
F,20.0,A,A,A,B,A,A,D,A,0
M,19.0,A,D,D,B,A,A,A,D,0
M,24.0,D,D,D,B,A,A,A,A,1
M,21.0,D,C,E,E,A,A,A,D,0
M,20.0,D,D,C,B,A,A,A,D,0
F,23.0,A,A,D,A,E,A,A,C,0
M,21.0,D,D,D,B,E,A,A,D,0
M,23.0,D,C,C,A,E,A,A,D,0
M,21.0,A,B,D,D,A,A,E,A,0
M,20.0,D,C,D,A,E,A,A,E,0
M,21.0,D,E,E,A,E,A,E,A,0
F,29.0,D,B,C,A,E,A,A,D,0
M,21.0,A,B,D,A,E,A,B,A,0
M,18.0,F,D,D,B,E,A,E,E,0
M,18.0,D,B,E,F,A,A,B,A,0
M,21.0,F,D,D,A,A,A,B,A,0
M,22.0,D,D,D,B,A,A,A,A,1
F,33.0,B,C,E,B,A,A,D,D,0
M,18.0,D,D,D,D,A,A,C,A,0
M,20.0,D,D,D,A,A,A,A,E,1
M,23.0,D,D,D,A,E,A,A,C,0
M,26.0,F,C,D,C,A,A,D,F,1
M,20.0,D,B,C,B,E,A,E,E,1
M,19.0,A,D,E,G,A,A,A,A,0
M,21.0,D,C,D,C,A,A,E,E,0
M,19.0,D,D,D,E,A,A,A,A,1
M,26.0,D,D,B,A,E,A,E,E,1
M,21.0,A,D,C,C,A,A,A,A,1
M,18.0,D,A,E,C,A,A,A,E,0
M,18.0,B,A,D,A,A,A,A,D,0
M,31.0,D,B,C,B,A,A,D,D,1
M,26.0,D,C,E,D,A,A,E,A,0
M,18.0,A,E,D,E,A,A,E,A,0
M,18.0,B,D,D,C,A,A,E,A,0
M,19.0,A,D,D,D,A,A,D,A,1
M,18.0,D,C,E,C,A,A,B,A,0
M,18.0,D,D,D,D,A,A,A,A,0
F,21.0,D,B,D,B,E,A,A,E,0
M,30.0,D,B,B,E,A,A,E,D,0
F,18.0,D,A,C,E,D,A,A,A,0
M,21.0,D,C,C,B,A,A,E,A,0
M,19.0,F,C,C,A,E,A,A,E,0
M,20.0,D,D,D,B,F,A,D,A,0
F,20.0,D,E,D,A,E,A,B,C,0
M,18.0,D,B,B,A,E,A,A,C,0
M,21.0,B,D,D,C,E,A,E,B,0
M,24.0,D,B,B,B,D,A,A,A,0
M,23.0,A,E,E,A,A,A,B,A,0
F,23.0,D,D,F,C,A,B,A,A,0
F,37.0,B,A,A,A,E,A,A,F,0
M,18.0,A,E,E,D,A,A,E,A,0
M,18.0,D,B,D,A,E,A,A,E,0
M,19.0,A,C,D,D,A,A,D,D,0
M,19.0,D,D,C,D,A,A,A,A,0
F,21.0,D,B,F,A,A,A,A,A,0
M,19.0,B,D,D,B,B,E,A,B,0
M,21.0,A,E,E,B,A,A,A,A,0
F,18.0,D,D,E,C,A,A,A,A,0
M,21.0,A,D,E,A,E,A,D,A,0
M,22.0,A,B,C,C,A,A,E,A,0
M,28.0,D,E,E,C,A,A,E,A,1
M,21.0,D,B,D,B,E,A,A,E,0
M,21.0,A,C,D,B,A,A,A,D,0
F,18.0,D,D,D,D,A,A,A,A,0
F,21.0,D,B,D,C,A,A,A,C,0
M,19.0,B,D,C,B,E,A,A,B,0
M,19.0,B,C,B,B,A,A,A,E,0
M,19.0,D,D,D,B,A,A,A,E,0
F,19.0,D,F,E,D,A,A,A,D,0
M,18.0,D,D,E,D,A,A,A,A,0
M,19.0,A,E,D,F,A,A,A,A,0
M,20.0,D,E,D,F,A,A,A,A,0
M,18.0,D,B,C,A,E,A,A,E,0
M,19.0,A,C,B,A,B,A,A,E,0
M,19.0,A,C,D,B,D,A,A,D,0
M,21.0,D,C,D,C,D,A,A,E,0
M,18.0,A,D,F,E,A,A,C,A,0
M,19.0,A,F,F,G,A,A,D,A,0
M,19.0,C,D,E,C,A,A,A,A,0
F,18.0,A,B,F,C,C,A,A,A,0
M,19.0,B,B,B,B,D,A,A,E,0
M,19.0,D,B,C,B,C,A,A,A,0
M,19.0,A,B,F,F,A,A,A,D,0
F,21.0,A,B,D,A,E,A,A,A,0
M,23.0,A,A,D,A,A,A,A,A,0
F,23.0,A,B,B,B,A,A,A,D,0
M,21.0,A,D,D,C,A,A,A,E,0
F,23.0,A,C,C,B,B,A,A,D,0
F,22.0,D,D,D,A,C,A,A,A,0
F,22.0,A,E,E,D,A,A,A,A,0
M,23.0,A,E,D,E,A,A,A,A,0
M,25.0,A,D,C,C,C,A,A,A,0
M,24.0,D,C,D,A,E,A,A,E,0
F,23.0,A,F,D,E,A,A,C,D,0
F,22.0,D,B,D,D,F,A,A,E,0
M,23.0,A,E,D,B,A,A,A,A,0
M,25.0,A,D,F,B,A,A,A,A,0
M,27.0,C,E,E,D,A,A,D,A,0
M,22.0,F,D,E,E,A,A,A,A,0
M,22.0,C,D,E,D,A,A,E,A,0
F,22.0,C,C,B,E,A,A,D,A,0
M,22.0,D,E,E,F,A,A,A,D,0
M,21.0,A,E,F,E,A,A,E,A,0
M,21.0,A,F,D,E,A,A,E,A,0
M,21.0,F,D,D,E,A,A,A,A,0
M,22.0,D,D,D,D,E,A,A,E,0
M,21.0,A,F,E,F,A,A,A,A,0
M,24.0,A,D,D,C,A,A,D,A,0
F,27.0,A,E,E,C,A,A,A,A,0
F,22.0,A,D,D,E,A,A,E,A,0
M,22.0,A,D,D,E,A,A,A,A,0
M,23.0,A,F,F,C,A,B,E,D,0
M,21.0,F,E,F,F,A,A,E,A,0
M,25.0,D,E,E,F,D,B,E,E,0
M,22.0,A,C,F,D,E,A,E,A,0
F,24.0,C,A,E,C,A,A,D,A,0
M,30.0,A,C,E,C,C,A,A,D,0
M,24.0,D,B,B,A,E,A,A,E,0
F,32.0,A,E,E,C,A,B,B,A,0
M,21.0,D,E,D,E,D,A,E,E,0
M,22.0,A,D,D,D,A,A,E,A,0
M,21.0,A,D,E,D,A,A,D,D,0
M,21.0,A,E,E,E,A,A,A,A,0
M,23.0,A,E,E,E,A,A,B,A,0
M,22.0,F,E,E,D,A,A,D,A,0
M,21.0,A,E,E,D,A,A,E,A,0
M,23.0,A,E,E,G,A,A,E,A,0
M,25.0,C,E,E,C,A,B,D,A,0
M,28.0,A,C,D,C,B,A,A,E,0
M,23.0,A,C,E,B,A,A,E,A,0
M,20.0,A,F,F,F,A,A,A,A,0
M,24.0,D,C,D,E,A,A,E,A,0
M,22.0,D,F,E,E,A,A,A,E,0
M,21.0,D,D,D,C,A,A,A,A,0
M,22.0,A,D,E,E,A,A,D,D,0
M,25.0,B,A,A,B,E,A,A,A,0
F,22.0,A,D,F,D,A,A,A,A,0
F,23.0,A,E,E,E,A,F,A,A,0
M,21.0,C,F,F,F,A,A,E,D,0
M,23.0,A,E,D,C,A,A,A,A,0
M,22.0,A,E,E,F,A,A,A,A,0
M,22.0,D,D,C,C,E,A,B,E,0
M,23.0,A,D,C,D,E,A,E,A,0
M,25.0,A,D,C,F,A,A,A,A,0
F,23.0,A,F,E,F,A,A,A,A,0
M,23.0,A,B,E,E,A,A,E,A,0
M,21.0,A,E,E,C,A,A,A,D,0
F,18.0,D,C,F,C,D,A,A,A,0
M,20.0,A,B,B,E,A,A,A,A,0
M,18.0,A,C,F,C,A,A,E,D,0
M,19.0,F,D,C,B,A,A,A,D,0
F,19.0,D,C,D,A,B,A,B,A,0
M,18.0,E,D,D,C,C,A,E,E,0
M,19.0,D,D,F,B,D,A,A,A,0
M,19.0,A,F,D,A,A,A,A,A,0
M,19.0,D,B,B,B,B,A,A,D,0
M,20.0,D,D,D,A,B,A,A,D,0
M,18.0,D,B,B,B,B,A,A,E,0
M,20.0,A,B,C,A,B,A,A,D,0
M,17.0,D,D,E,C,A,A,A,A,0
F,18.0,A,D,B,B,C,A,A,A,0
M,19.0,D,B,D,B,B,A,E,E,0
M,26.0,D,B,F,E,A,A,E,A,0
M,30.0,D,D,D,C,A,A,E,A,0
M,21.0,A,B,D,A,D,A,A,A,0
M,19.0,A,D,E,A,A,C,A,A,0
M,22.0,A,F,F,F,A,A,A,A,0
M,19.0,D,F,F,F,A,C,A,A,0
F,22.0,F,E,E,C,A,B,A,A,0
M,40.0,D,B,B,E,A,A,E,A,0
M,18.0,A,F,E,F,A,A,A,A,0
M,18.0,D,F,E,F,A,A,A,A,0
M,22.0,D,D,E,C,A,A,E,A,0
M,21.0,D,E,F,E,A,A,E,A,0
M,23.0,D,B,B,B,A,F,B,A,0
F,32.0,D,A,C,A,A,C,A,A,0
M,24.0,D,E,F,F,A,A,A,A,0
M,19.0,A,E,E,F,A,A,A,A,0
M,20.0,A,E,E,C,A,A,E,A,0
F,20.0,D,D,F,E,A,A,E,A,0
M,22.0,A,D,C,C,A,B,E,A,0
M,23.0,A,F,E,G,A,C,D,A,0
F,20.0,D,E,F,E,A,A,A,A,0
M,19.0,A,E,E,E,A,A,E,A,0
M,23.0,A,E,D,E,A,A,D,A,0
M,20.0,D,D,E,D,A,A,A,D,0
M,21.0,A,B,B,B,D,A,E,A,0
F,23.0,A,D,D,D,A,A,D,A,0
M,24.0,F,E,D,E,A,B,D,A,0
M,35.0,D,B,B,B,A,A,E,A,0
M,20.0,A,E,D,C,A,B,E,A,0
M,38.0,D,B,B,D,A,A,D,A,0
M,22.0,D,D,D,B,A,C,A,E,0
F,21.0,A,D,B,D,A,A,E,D,0
M,19.0,D,D,B,C,A,A,D,A,0
M,22.0,A,D,F,C,A,A,E,A,0
M,23.0,A,D,D,D,A,A,E,A,0
M,20.0,A,C,E,D,A,A,E,A,0
M,18.0,A,D,F,D,A,A,A,A,0
M,21.0,D,D,B,E,D,A,E,E,0
M,23.0,A,D,D,C,A,B,E,A,0
M,20.0,D,D,F,D,A,A,A,A,0
M,32.0,D,D,C,F,A,A,E,A,0
M,24.0,D,E,E,F,A,A,B,A,0
M,19.0,A,E,D,C,A,A,E,A,0
M,22.0,D,D,D,B,A,A,D,A,0
M,23.0,D,E,E,D,A,A,D,A,0
M,20.0,A,D,E,C,A,A,A,A,0
M,19.0,A,E,F,F,A,A,E,A,0
M,22.0,F,F,D,E,A,B,A,A,0
M,27.0,A,E,F,G,A,A,B,A,0
M,20.0,D,D,E,C,A,C,D,D,0
M,26.0,D,E,E,D,A,B,E,A,0
M,23.0,A,E,B,E,A,A,A,A,0
M,18.0,A,D,D,B,A,A,A,A,0
M,25.0,A,E,D,C,A,A,E,A,0
F,21.0,B,D,D,C,A,C,A,A,0
F,22.0,B,F,D,C,A,A,A,E,0
F,24.0,D,A,E,B,B,A,A,E,0
M,22.0,A,E,D,F,A,A,E,A,0
M,23.0,A,E,D,C,A,A,A,D,0
M,25.0,D,C,D,C,A,A,D,E,0
M,23.0,D,D,D,A,E,A,A,B,0
M,26.0,D,E,E,B,A,A,A,E,0
M,27.0,D,A,D,C,A,A,A,D,0
M,23.0,A,D,D,A,C,A,A,C,0
F,24.0,D,D,D,A,C,A,A,E,0
F,24.0,B,D,F,C,A,A,A,E,0
M,24.0,A,E,E,F,A,A,A,A,0
M,41.0,A,D,C,D,A,A,D,A,0
M,33.0,A,B,B,F,A,A,E,D,0
M,26.0,D,D,C,E,A,A,E,A,0
M,37.0,D,E,D,D,A,A,E,E,0
M,26.0,D,C,C,E,A,A,E,A,0
M,29.0,A,F,D,F,A,A,E,A,0
F,26.0,D,F,D,C,A,A,E,A,0
M,48.0,F,D,D,D,A,A,E,D,0
M,39.0,A,E,C,B,A,A,E,A,0
M,48.0,D,C,C,F,A,A,E,A,0
M,44.0,D,B,B,C,A,A,E,A,0
M,37.0,D,C,C,D,A,A,E,E,0
M,40.0,D,B,B,F,A,A,E,A,0
M,32.0,D,B,B,C,A,A,E,D,0
M,44.0,A,B,B,C,A,A,E,D,0
M,37.0,A,F,F,F,A,A,E,A,0
M,55.0,A,F,E,C,A,A,E,A,0
M,37.0,A,D,B,C,A,A,D,A,0
F,26.0,A,B,B,F,A,A,E,D,0
M,33.0,B,C,C,B,A,A,D,B,0
M,48.0,D,C,C,C,A,A,E,E,0
M,50.0,A,D,E,F,A,A,E,A,0
M,41.0,F,C,C,C,A,A,E,A,0
M,27.0,A,C,E,C,A,A,E,A,0
F,30.0,A,E,E,A,A,A,D,A,0
M,59.0,A,A,A,F,A,A,A,D,0
M,37.0,A,D,D,G,A,A,E,A,0
M,32.0,A,D,F,E,A,A,C,A,0
M,55.0,A,E,D,F,A,A,E,A,0
M,45.0,A,B,B,E,A,A,D,A,0
M,38.0,A,D,E,E,A,A,E,A,0
M,46.0,A,B,B,D,A,A,E,A,0
M,41.0,D,B,D,B,A,A,E,D,0
M,35.0,D,A,D,F,A,A,E,E,0
F,27.0,A,D,D,A,A,A,A,D,0
F,37.0,F,F,F,E,A,A,E,A,0
M,41.0,D,B,E,E,A,A,E,A,0
M,32.0,D,D,B,E,A,A,E,A,0
M,32.0,D,D,D,D,A,A,E,A,0
M,42.0,F,D,D,A,A,A,A,E,0
M,29.0,A,C,F,E,A,A,E,A,0
M,24.0,A,D,D,E,A,A,E,A,0
M,46.0,C,D,B,D,A,A,D,D,0
M,41.0,A,B,C,E,A,A,E,A,0
M,43.0,A,B,B,C,A,A,E,A,0
M,38.0,B,A,A,D,A,A,E,A,0
M,30.0,B,B,B,C,A,A,E,B,0
M,45.0,A,B,B,C,A,A,E,A,0
M,23.0,D,A,B,C,A,A,E,A,0
M,54.0,A,A,B,E,A,A,E,A,0
M,33.0,F,E,E,D,A,A,E,D,0
M,35.0,A,B,D,D,A,A,E,A,0
M,34.0,D,B,E,E,A,A,D,A,0
M,28.0,D,D,B,C,A,A,B,E,0
M,48.0,A,C,B,E,A,A,E,A,0
M,32.0,A,E,E,B,A,A,A,A,0
M,23.0,B,B,E,B,A,A,E,B,0
F,27.0,A,E,F,E,A,A,E,A,0
M,52.0,A,C,C,C,A,A,D,A,0
M,39.0,A,B,B,D,A,A,E,A,0
M,33.0,A,E,D,E,A,A,E,A,0
M,39.0,A,C,C,B,A,A,A,A,0
M,33.0,D,C,D,E,A,A,E,F,0
M,37.0,A,D,C,D,A,A,E,A,0
F,26.0,A,D,D,C,A,A,A,D,0
M,40.0,A,B,B,C,A,A,E,D,0
F,52.0,F,B,B,D,A,A,E,A,0
M,42.0,D,A,B,E,A,A,E,A,0
M,33.0,F,E,D,E,A,A,E,A,0
M,44.0,A,A,B,E,A,A,E,A,0
M,23.0,A,E,D,E,A,A,D,A,0
M,50.0,A,E,C,E,A,A,E,A,0
M,40.0,A,C,C,C,A,A,E,A,0
M,32.0,A,C,D,D,A,A,E,A,0
F,33.0,A,B,D,B,A,A,D,A,0
M,19.0,A,E,F,F,A,A,E,A,0
M,42.0,F,B,B,A,A,A,E,A,0
M,40.0,A,B,B,B,A,A,E,A,0
M,34.0,F,D,B,C,A,A,B,A,0
M,35.0,A,D,B,E,A,A,E,A,0
M,36.0,A,D,F,F,A,A,E,A,0
F,44.0,A,B,B,B,A,A,E,D,0
M,31.0,A,E,D,F,A,A,A,A,0
M,54.0,D,B,B,D,A,A,E,A,0
F,39.0,A,E,E,C,A,A,E,A,0
M,39.0,A,E,D,D,A,A,D,A,0
M,34.0,D,B,B,C,A,A,E,A,0
M,45.0,A,C,D,E,A,F,E,D,0
F,35.0,A,D,F,E,A,A,A,A,0
M,30.0,A,B,B,D,A,A,E,A,0
M,34.0,A,F,F,E,A,A,E,D,0
M,26.0,D,A,A,C,A,A,E,A,0
M,39.0,A,C,E,E,A,A,E,A,0
F,28.0,D,D,F,B,A,A,E,E,0
M,32.0,A,B,D,E,A,A,A,A,0
M,34.0,B,D,C,E,A,A,E,E,0
M,34.0,D,C,C,D,A,A,E,A,0
M,49.0,A,B,F,C,A,A,E,A,0
F,45.0,D,A,B,E,A,A,E,A,0
M,26.0,D,C,C,E,A,A,E,E,0
M,35.0,A,D,D,E,A,A,E,A,0
M,44.0,A,B,F,G,A,A,E,A,0
M,24.0,A,D,D,E,A,A,E,A,0
M,43.0,A,B,B,E,A,A,E,A,0
M,34.0,A,D,D,E,A,A,E,A,0
M,36.0,D,C,B,C,A,A,E,A,0
M,35.0,A,C,B,C,A,A,D,A,0
M,34.0,A,C,C,F,A,A,E,A,0
M,28.0,F,D,E,D,A,A,E,A,0
M,31.0,A,B,C,D,A,A,E,A,0
M,39.0,A,D,D,A,A,A,A,D,0
M,47.0,A,B,C,E,A,A,E,A,0
M,27.0,A,E,B,E,A,A,D,A,0
M,39.0,D,C,D,B,A,A,E,A,0
M,49.0,A,E,D,F,A,A,E,A,0
M,19.0,D,D,D,C,A,A,E,A,0
F,21.0,D,B,D,C,A,A,D,E,0
M,19.0,D,B,C,B,A,A,E,A,0
M,38.0,A,B,D,C,A,A,D,A,0
M,19.0,D,F,E,C,A,A,E,A,0
M,26.0,A,D,D,A,A,A,C,A,1
M,23.0,B,B,B,C,A,A,E,A,1
M,20.0,A,C,B,B,A,A,E,A,0
M,21.0,A,C,D,C,A,A,D,A,0
